station,date,item,area,month,season,population,item_percent_ppm,max_AMB_TEMP,max_RH,mean_AMB_TEMP,mean_RH,max_PM2_5,mean_PM2_5
仁武區,2023-06-28,1.0,1,6,夏季,96353,10.378504042427325,31.9,93.0,28.770833333333332,87.625,31.0,17.5
仁武區,2023-06-30,1.0,1,6,夏季,96353,10.378504042427325,33.4,87.0,30.983333333333334,70.20833333333333,14.0,6.125
仁武區,2023-08-12,1.0,1,8,夏季,96808,10.329724816130899,32.9,99.0,29.4375,80.58333333333333,12.0,7.666666666666667
仁武區,2023-08-23,1.0,1,8,夏季,96808,10.329724816130899,32.3,91.0,29.883333333333336,77.0,15.0,5.833333333333333
仁武區,2023-08-26,1.0,1,8,夏季,96808,10.329724816130899,32.2,93.0,28.9875,80.08333333333333,16.0,10.791666666666666
仁武區,2023-09-03,1.0,1,9,秋季,97008,10.308428170872505,28.6,100.0,27.3625,95.66666666666667,16.0,9.125
仁武區,2023-09-05,1.0,1,9,秋季,97008,10.308428170872505,30.6,100.0,28.150000000000002,93.04166666666667,16.0,6.875
仁武區,2023-09-14,1.0,1,9,秋季,97008,10.308428170872505,30.6,93.0,28.599999999999998,80.45833333333333,27.0,17.0
仁武區,2023-09-18,1.0,1,9,秋季,97008,10.308428170872505,32.6,93.0,29.3875,74.70833333333333,32.0,15.26086956521739
仁武區,2023-09-20,1.0,1,9,秋季,97008,10.308428170872505,32.0,88.0,29.541666666666668,71.29166666666667,20.0,12.583333333333334
仁武區,2023-10-02,1.0,1,10,秋季,97155,10.292831043178426,32.3,89.0,29.45,73.70833333333333,26.0,15.958333333333334
仁武區,2023-10-03,1.0,1,10,秋季,97155,10.292831043178426,32.5,88.0,28.170833333333334,64.54166666666667,22.0,13.956521739130435
仁武區,2023-10-05,1.0,1,10,秋季,97155,10.292831043178426,29.9,88.0,27.849999999999998,80.45833333333333,12.0,3.875
仁武區,2023-10-06,1.0,1,10,秋季,97155,10.292831043178426,28.8,96.0,26.075,85.33333333333333,13.0,4.166666666666667
仁武區,2023-10-12,1.0,1,10,秋季,97155,10.292831043178426,30.2,86.0,27.2,70.75,30.0,16.956521739130434
仁武區,2023-10-14,1.0,1,10,秋季,97155,10.292831043178426,29.6,90.0,27.462500000000002,74.0,29.0,19.0
仁武區,2023-10-18,1.0,1,10,秋季,97155,10.292831043178426,29.6,91.0,27.075,70.95833333333333,50.0,27.5
仁武區,2023-10-19,1.0,1,10,秋季,97155,10.292831043178426,29.7,87.0,27.525000000000002,67.04166666666667,47.0,28.73913043478261
仁武區,2023-10-22,1.0,1,10,秋季,97155,10.292831043178426,29.1,86.0,27.116666666666664,71.08333333333333,28.0,17.291666666666668
仁武區,2023-10-24,1.0,1,10,秋季,97155,10.292831043178426,30.3,92.0,27.495833333333334,78.16666666666667,29.0,19.772727272727273
仁武區,2023-10-25,1.0,1,10,秋季,97155,10.292831043178426,29.3,90.0,27.708333333333332,75.91666666666667,43.0,28.375
仁武區,2023-10-27,1.0,1,10,秋季,97155,10.292831043178426,28.6,89.0,26.729166666666668,73.70833333333333,27.0,18.208333333333332
仁武區,2023-10-30,1.0,1,10,秋季,97155,10.292831043178426,30.2,88.0,26.291666666666668,69.41666666666667,27.0,16.75
仁武區,2023-10-31,1.0,1,10,秋季,97155,10.292831043178426,28.9,90.0,26.395833333333332,67.20833333333333,24.0,14.791666666666666
仁武區,2023-11-02,2.0,1,11,秋季,97261,20.56322678154656,29.5,91.0,26.629166666666666,73.41666666666667,32.0,20.041666666666668
仁武區,2023-11-05,2.0,1,11,秋季,97261,20.56322678154656,30.7,86.0,27.3,62.916666666666664,40.0,26.0
仁武區,2023-11-09,1.0,1,11,秋季,97261,10.28161339077328,29.8,83.0,27.22083333333333,73.41666666666667,38.0,26.416666666666668
仁武區,2023-11-10,1.0,1,11,秋季,97261,10.28161339077328,32.1,84.0,28.420833333333334,69.5,45.0,26.666666666666668
仁武區,2023-11-12,3.0,1,11,秋季,97261,30.844840172319845,35.52,103.2,30.669999999999998,88.10000000000001,31.2,22.1
仁武區,2023-11-15,1.0,1,11,秋季,97261,10.28161339077328,27.4,82.0,24.254166666666666,72.08333333333333,43.0,20.391304347826086
仁武區,2023-11-17,3.0,1,11,秋季,97261,30.844840172319845,29.04,87.6,24.865000000000002,71.75,36.0,21.549999999999997
仁武區,2023-11-20,2.0,1,11,秋季,97261,20.56322678154656,25.9,78.0,22.325,62.75,33.0,22.291666666666668
仁武區,2023-11-21,2.0,1,11,秋季,97261,20.56322678154656,27.2,79.0,23.175,63.25,40.0,20.347826086956523
仁武區,2023-11-23,3.0,1,11,秋季,97261,30.844840172319845,32.64,96.0,28.15,77.1,45.6,25.05
仁武區,2023-11-25,1.0,1,11,秋季,97261,10.28161339077328,26.2,81.0,22.991666666666664,68.04166666666667,48.0,28.75
仁武區,2023-11-29,1.0,1,11,秋季,97261,10.28161339077328,27.8,82.0,25.537499999999998,68.58333333333333,46.0,29.73913043478261
仁武區,2023-12-01,1.0,1,12,冬季,97337,10.273585584104708,26.0,81.0,22.599999999999998,74.20833333333333,41.0,28.791666666666668
仁武區,2023-12-03,1.0,1,12,冬季,97337,10.273585584104708,25.9,82.0,22.425,74.33333333333333,43.0,30.333333333333332
仁武區,2023-12-06,1.0,1,12,冬季,97337,10.273585584104708,26.8,80.0,22.8125,72.04166666666667,32.0,22.125
仁武區,2023-12-07,1.0,1,12,冬季,97337,10.273585584104708,26.2,80.0,22.741666666666664,66.16666666666667,35.0,20.916666666666668
仁武區,2023-12-10,1.0,1,12,冬季,97337,10.273585584104708,29.3,81.0,25.983333333333334,69.70833333333333,49.0,29.583333333333332
仁武區,2023-12-12,2.0,1,12,冬季,97337,20.547171168209417,29.7,86.0,26.191666666666666,77.91666666666667,48.0,28.458333333333332
仁武區,2023-12-14,1.0,1,12,冬季,97337,10.273585584104708,27.3,90.0,24.34166666666667,81.125,69.0,34.916666666666664
仁武區,2023-12-18,1.0,1,12,冬季,97337,10.273585584104708,25.5,83.0,21.220833333333335,70.125,29.0,19.434782608695652
仁武區,2023-12-19,2.0,1,12,冬季,97337,20.547171168209417,26.9,87.0,22.520833333333332,76.0,24.0,18.833333333333332
仁武區,2023-12-21,2.0,1,12,冬季,97337,20.547171168209417,18.4,81.0,16.520833333333332,74.58333333333333,29.0,16.0
仁武區,2023-12-23,2.0,1,12,冬季,97337,20.547171168209417,19.8,81.0,17.616666666666667,70.125,46.0,32.791666666666664
前金區,2023-07-26,1.0,2,7,夏季,26972,37.07548568886252,35.64,114.0,33.964999999999996,110.19999999999999,32.4,15.02608695652174
前金區,2023-09-14,1.0,2,9,秋季,27033,36.991824806717716,36.96,109.2,35.025,97.6,37.199999999999996,18.991304347826084
前金區,2023-09-26,1.0,2,9,秋季,27033,36.991824806717716,38.4,116.39999999999999,35.945,101.49999999999999,21.599999999999998,14.8
前金區,2023-10-05,1.0,2,10,秋季,27053,36.964477137470894,36.12,108.0,33.794999999999995,98.85,20.4,10.2
前金區,2023-10-10,1.0,2,10,秋季,27053,36.964477137470894,36.12,117.6,34.14,102.55,37.199999999999996,19.8
前金區,2023-10-12,2.0,2,10,秋季,27053,73.92895427494179,36.96,102.0,33.489999999999995,93.1,34.8,20.0
前金區,2023-10-15,2.0,2,10,秋季,27053,73.92895427494179,36.36,109.2,33.614999999999995,94.5,44.4,29.0
前金區,2023-10-16,3.0,2,10,秋季,27053,110.89343141241267,35.4,105.6,32.62,92.7,54.0,40.9
前金區,2023-10-17,1.0,2,10,秋季,27053,36.964477137470894,34.8,104.39999999999999,32.739999999999995,97.6,68.39999999999999,42.0
前金區,2023-10-18,2.0,2,10,秋季,27053,73.92895427494179,36.12,105.6,33.225,93.39999999999999,72.0,42.65
前金區,2023-10-19,2.0,2,10,秋季,27053,73.92895427494179,36.96,102.0,33.678260869565214,87.75652173913043,58.8,34.15
前金區,2023-10-20,1.0,2,10,秋季,27053,36.964477137470894,37.08,97.2,33.699999999999996,86.1,38.4,24.75
前金區,2023-10-21,1.0,2,10,秋季,27053,36.964477137470894,36.239999999999995,102.0,32.660000000000004,88.5,36.0,19.05
前金區,2023-10-22,3.0,2,10,秋季,27053,110.89343141241267,36.12,92.39999999999999,33.345,86.05,34.8,22.85
前金區,2023-10-23,1.0,2,10,秋季,27053,36.964477137470894,35.64,102.0,33.275,91.2,28.799999999999997,19.9
前金區,2023-10-24,5.0,2,10,秋季,27053,184.82238568735445,37.56,108.0,33.75,92.85,34.8,22.45
前金區,2023-10-25,2.0,2,10,秋季,27053,73.92895427494179,36.239999999999995,104.39999999999999,34.035,91.7,50.4,33.860869565217385
前金區,2023-10-26,1.0,2,10,秋季,27053,36.964477137470894,35.76,102.0,33.595,92.7,36.0,22.5
前金區,2023-10-27,1.0,2,10,秋季,27053,36.964477137470894,35.04,103.2,32.949999999999996,91.8,33.6,22.95
前金區,2023-10-29,1.0,2,10,秋季,27053,36.964477137470894,35.52,99.6,32.61,87.45,43.199999999999996,24.45
前金區,2023-10-30,1.0,2,10,秋季,27053,36.964477137470894,36.36,99.6,32.21,88.8,36.0,21.7
前金區,2023-11-01,1.0,2,11,秋季,27064,36.94945314809341,35.76,99.6,32.76,89.64999999999999,36.0,22.472727272727273
前金區,2023-11-02,4.0,2,11,秋季,27064,147.79781259237365,36.0,105.6,32.56,92.0,34.8,22.299999999999997
前金區,2023-11-03,3.0,2,11,秋季,27064,110.84835944428023,35.4,105.6,32.4,93.2,49.199999999999996,28.299999999999997
前金區,2023-11-05,2.0,2,11,秋季,27064,73.89890629618682,36.96,98.39999999999999,33.335,84.95,50.4,30.05
前金區,2023-11-06,1.0,2,11,秋季,27064,36.94945314809341,38.16,94.8,33.894999999999996,80.55,36.0,24.991304347826084
前金區,2023-11-08,1.0,2,11,秋季,27064,36.94945314809341,34.92,98.39999999999999,32.614999999999995,90.8,45.6,29.7
前金區,2023-11-09,3.0,2,11,秋季,27064,110.84835944428023,36.36,102.0,33.095,91.3,39.6,30.599999999999998
前金區,2023-11-13,1.0,2,11,秋季,27064,36.94945314809341,32.879999999999995,96.0,29.169999999999998,83.60000000000001,38.4,23.25
前金區,2023-11-16,1.0,2,11,秋季,27064,36.94945314809341,36.48,100.8,30.505,87.0,26.4,18.5
前金區,2023-11-18,1.0,2,11,秋季,27064,36.94945314809341,28.92,76.8,24.525,70.69999999999999,44.4,34.1
前金區,2023-11-19,1.0,2,11,秋季,27064,36.94945314809341,29.4,87.6,25.914999999999996,75.7,45.6,32.3
前金區,2023-11-21,4.0,2,11,秋季,27064,147.79781259237365,33.0,98.39999999999999,28.285000000000004,78.14999999999999,51.6,24.7
前金區,2023-11-23,1.0,2,11,秋季,27064,36.94945314809341,33.6,100.8,28.735000000000003,78.89999999999999,58.8,29.849999999999998
前金區,2023-11-27,2.0,2,11,秋季,27064,73.89890629618682,32.16,104.39999999999999,28.72,89.49999999999999,44.4,29.049999999999997
前金區,2023-11-29,2.0,2,11,秋季,27064,73.89890629618682,33.839999999999996,104.39999999999999,31.074999999999996,85.4,44.4,32.25
前金區,2023-12-02,1.0,2,12,冬季,27098,36.903092479149755,31.92,96.0,26.744999999999997,87.0,52.8,30.099999999999998
前金區,2023-12-10,1.0,2,12,冬季,27098,36.903092479149755,36.12,93.6,31.919999999999995,81.5,68.39999999999999,34.55
前金區,2023-12-18,1.0,2,12,冬季,27098,36.903092479149755,29.759999999999998,104.39999999999999,25.810000000000002,86.75,39.6,24.249999999999996
前金區,2023-12-19,1.0,2,12,冬季,27098,36.903092479149755,31.56,109.2,27.49,95.7,33.6,23.799999999999997
前金區,2023-12-31,1.0,2,12,冬季,27098,36.903092479149755,33.96,117.6,28.12,96.85,79.2,39.3
前鎮區,2023-07-18,1.0,2,7,夏季,178876,5.5904649030613385,27.28,77.60000000000001,24.61,60.166666666666664,9.600000000000001,3.5333333333333337
前鎮區,2023-07-22,1.0,2,7,夏季,178876,5.5904649030613385,26.480000000000004,77.60000000000001,24.416666666666668,63.96666666666667,7.2,3.5333333333333337
前鎮區,2023-08-23,1.0,2,8,夏季,178747,5.594499488103296,26.160000000000004,73.60000000000001,24.220000000000002,63.300000000000004,8.0,2.966666666666667
前鎮區,2023-08-28,1.0,2,8,夏季,178747,5.594499488103296,26.64,74.4,24.243333333333332,58.73333333333334,12.8,6.88695652173913
前鎮區,2023-08-29,2.0,2,8,夏季,178747,11.188998976206593,33.7,100.0,29.4875,82.41666666666667,20.0,10.0
前鎮區,2023-09-02,2.0,2,9,秋季,178591,11.198772614521449,30.1,90.0,28.962500000000002,85.25,12.0,7.166666666666667
前鎮區,2023-09-03,1.0,2,9,秋季,178591,5.599386307260724,29.1,99.0,27.775000000000002,92.54166666666667,13.0,7.875
前鎮區,2023-09-04,1.0,2,9,秋季,178591,5.599386307260724,27.7,98.0,26.720833333333335,95.83333333333333,5.0,1.5833333333333333
前鎮區,2023-09-05,2.0,2,9,秋季,178591,11.198772614521449,31.0,98.0,28.287499999999998,90.75,11.0,7.583333333333333
前鎮區,2023-09-06,2.0,2,9,秋季,178591,11.198772614521449,31.8,97.0,28.870833333333334,87.08333333333333,19.0,7.2727272727272725
前鎮區,2023-09-07,2.0,2,9,秋季,178591,11.198772614521449,30.8,99.0,27.854166666666668,88.875,13.0,3.625
前鎮區,2023-09-08,1.0,2,9,秋季,178591,5.599386307260724,28.0,100.0,26.041666666666668,96.58333333333333,5.0,1.25
前鎮區,2023-09-09,1.0,2,9,秋季,178591,5.599386307260724,28.9,100.0,25.787499999999998,96.79166666666667,6.0,1.5833333333333333
前鎮區,2023-09-12,1.0,2,9,秋季,178591,5.599386307260724,31.1,94.0,28.583333333333332,83.54166666666667,13.0,8.291666666666666
前鎮區,2023-09-17,1.0,2,9,秋季,178591,5.599386307260724,31.8,88.0,29.53333333333333,80.45833333333333,12.0,6.958333333333333
前鎮區,2023-09-18,1.0,2,9,秋季,178591,5.599386307260724,32.5,91.0,29.883333333333336,80.0,30.0,12.875
前鎮區,2023-09-19,1.0,2,9,秋季,178591,5.599386307260724,31.9,88.0,29.391666666666666,78.75,28.0,11.208333333333334
前鎮區,2023-09-24,2.0,2,9,秋季,178591,11.198772614521449,32.9,88.0,30.3,79.04166666666667,15.0,7.958333333333333
前鎮區,2023-09-28,2.0,2,9,秋季,178591,11.198772614521449,32.2,97.0,29.004166666666666,88.125,15.0,9.041666666666666
前鎮區,2023-09-29,1.0,2,9,秋季,178591,5.599386307260724,32.1,97.0,29.445833333333336,85.29166666666667,40.0,18.375
前鎮區,2023-10-03,2.0,2,10,秋季,178502,11.204356253711444,32.5,82.0,29.25,70.16666666666667,21.0,15.416666666666666
前鎮區,2023-10-05,1.0,2,10,秋季,178502,5.602178126855722,30.0,88.0,28.1375,80.20833333333333,10.0,5.416666666666667
前鎮區,2023-10-06,4.0,2,10,秋季,178502,22.408712507422887,34.44,116.39999999999999,31.925,105.35000000000001,16.8,8.1
前鎮區,2023-10-07,2.0,2,10,秋季,178502,11.204356253711444,31.2,97.0,28.02916666666667,86.625,18.0,9.458333333333334
前鎮區,2023-10-08,3.0,2,10,秋季,178502,16.806534380567165,30.6,93.0,28.454166666666666,85.91666666666667,24.0,13.0
前鎮區,2023-10-09,2.0,2,10,秋季,178502,11.204356253711444,30.4,92.0,28.52916666666667,85.75,16.0,10.416666666666666
前鎮區,2023-10-10,2.0,2,10,秋季,178502,11.204356253711444,30.2,93.0,28.53333333333333,85.33333333333333,32.0,17.625
前鎮區,2023-10-11,2.0,2,10,秋季,178502,11.204356253711444,30.1,92.0,28.929166666666664,80.375,31.0,17.916666666666668
前鎮區,2023-10-13,1.0,2,10,秋季,178502,5.602178126855722,30.1,88.0,28.252173913043475,81.43478260869566,31.0,16.608695652173914
前鎮區,2023-10-14,1.0,2,10,秋季,178502,5.602178126855722,30.3,91.0,28.083333333333332,81.375,29.0,20.041666666666668
前鎮區,2023-10-16,1.0,2,10,秋季,178502,5.602178126855722,29.1,91.0,27.454166666666666,79.375,48.0,36.291666666666664
前鎮區,2023-10-17,2.0,2,10,秋季,178502,11.204356253711444,29.0,90.0,27.400000000000002,83.16666666666667,60.0,37.541666666666664
前鎮區,2023-10-18,1.0,2,10,秋季,178502,5.602178126855722,29.8,90.0,27.6875,79.20833333333333,58.0,30.52173913043478
前鎮區,2023-10-21,3.0,2,10,秋季,178502,16.806534380567165,29.9,87.0,27.608333333333334,77.66666666666667,29.0,16.041666666666668
前鎮區,2023-10-22,1.0,2,10,秋季,178502,5.602178126855722,29.8,84.0,27.962500000000002,76.25,30.0,17.625
前鎮區,2023-10-23,1.0,2,10,秋季,178502,5.602178126855722,30.0,86.0,27.891666666666666,79.45833333333333,24.0,16.541666666666668
前鎮區,2023-10-24,2.0,2,10,秋季,178502,11.204356253711444,30.7,88.0,28.354166666666668,80.33333333333333,28.0,18.708333333333332
前鎮區,2023-10-26,4.0,2,10,秋季,178502,22.408712507422887,35.76,104.39999999999999,33.54782608695652,95.16521739130434,37.199999999999996,20.4
前鎮區,2023-10-28,1.0,2,10,秋季,178502,5.602178126855722,30.5,85.0,27.770833333333332,76.41666666666667,29.0,16.208333333333332
前鎮區,2023-10-29,1.0,2,10,秋季,178502,5.602178126855722,29.9,87.0,27.333333333333332,73.16666666666667,31.0,17.791666666666668
前鎮區,2023-10-30,2.0,2,10,秋季,178502,11.204356253711444,30.6,80.0,27.316666666666666,71.83333333333333,32.0,17.791666666666668
前鎮區,2023-10-31,1.0,2,10,秋季,178502,5.602178126855722,29.4,87.0,27.212500000000002,74.79166666666667,36.0,18.083333333333332
前鎮區,2023-11-02,3.0,2,11,秋季,178396,16.816520549788113,29.6,91.0,27.075,78.08333333333333,31.0,18.875
前鎮區,2023-11-03,4.0,2,11,秋季,178396,22.422027399717486,36.0,104.39999999999999,32.81,91.25,50.4,28.01739130434783
前鎮區,2023-11-04,1.0,2,11,秋季,178396,5.605506849929371,30.1,86.0,27.4875,71.875,42.0,25.958333333333332
前鎮區,2023-11-06,6.0,2,11,秋季,178396,33.633041099576225,37.08,91.2,33.96,78.69999999999999,44.4,27.549999999999997
前鎮區,2023-11-07,6.0,2,11,秋季,178396,33.633041099576225,36.48,104.39999999999999,33.18,93.1,67.2,44.19130434782609
前鎮區,2023-11-08,2.0,2,11,秋季,178396,11.211013699858743,29.1,85.0,27.433333333333334,76.625,48.0,27.708333333333332
前鎮區,2023-11-09,2.0,2,11,秋季,178396,11.211013699858743,29.9,87.0,27.645833333333332,77.70833333333333,39.0,27.833333333333332
前鎮區,2023-11-10,4.0,2,11,秋季,178396,22.422027399717486,38.879999999999995,105.6,34.595,86.55,61.199999999999996,35.55
前鎮區,2023-11-11,4.0,2,11,秋季,178396,22.422027399717486,35.76,104.39999999999999,33.489999999999995,93.1,40.8,29.849999999999998
前鎮區,2023-11-12,11.0,2,11,秋季,178396,61.66057534922307,35.64,103.2,31.835,90.1,50.4,26.849999999999998
前鎮區,2023-11-13,1.0,2,11,秋季,178396,5.605506849929371,27.9,78.0,24.925,67.75,31.0,19.25
前鎮區,2023-11-14,7.0,2,11,秋季,178396,39.238547949505595,33.239999999999995,84.0,29.43,74.75,46.8,20.75
前鎮區,2023-11-15,6.0,2,11,秋季,178396,33.633041099576225,33.36,99.6,30.0,84.8,44.4,26.672727272727272
前鎮區,2023-11-16,4.0,2,11,秋季,178396,22.422027399717486,36.36,94.8,31.085,81.65,31.2,21.9
前鎮區,2023-11-17,2.0,2,11,秋季,178396,11.211013699858743,25.0,69.0,21.787499999999998,55.25,32.0,20.217391304347824
前鎮區,2023-11-18,2.0,2,11,秋季,178396,11.211013699858743,24.7,59.0,21.183333333333334,54.291666666666664,41.0,29.666666666666668
前鎮區,2023-11-19,4.0,2,11,秋季,178396,22.422027399717486,29.4,80.39999999999999,26.285,70.6,44.4,33.449999999999996
前鎮區,2023-11-20,4.0,2,11,秋季,178396,22.422027399717486,31.439999999999998,86.39999999999999,27.589999999999996,71.6,38.4,28.15
前鎮區,2023-11-21,1.0,2,11,秋季,178396,5.605506849929371,27.6,71.0,23.795833333333334,58.916666666666664,42.0,20.333333333333332
前鎮區,2023-11-22,2.0,2,11,秋季,178396,11.211013699858743,28.0,80.0,23.8625,63.166666666666664,43.0,21.916666666666668
前鎮區,2023-11-23,4.0,2,11,秋季,178396,22.422027399717486,32.879999999999995,98.39999999999999,28.846956521739127,75.02608695652174,52.8,29.58260869565217
前鎮區,2023-11-24,1.0,2,11,秋季,178396,5.605506849929371,27.5,83.0,23.808333333333334,65.16666666666667,43.0,26.291666666666668
前鎮區,2023-11-25,2.0,2,11,秋季,178396,11.211013699858743,27.1,76.0,23.895833333333332,64.375,43.0,28.416666666666668
前鎮區,2023-11-26,1.0,2,11,秋季,178396,5.605506849929371,26.8,81.0,23.8,68.375,35.0,23.083333333333332
前鎮區,2023-11-27,5.0,2,11,秋季,178396,28.027534249646852,33.0,102.0,29.415,83.85,70.8,33.3
前鎮區,2023-11-28,2.0,2,11,秋季,178396,11.211013699858743,27.4,76.0,25.008333333333336,68.54166666666667,47.0,30.291666666666668
前鎮區,2023-11-29,1.0,2,11,秋季,178396,5.605506849929371,28.2,85.0,26.020833333333332,67.75,48.0,31.666666666666668
前鎮區,2023-11-30,3.0,2,11,秋季,178396,16.816520549788113,28.7,86.0,25.925,72.58333333333333,51.0,39.583333333333336
前鎮區,2023-12-01,2.0,2,12,冬季,178290,11.21767906220203,26.5,78.0,23.7625,70.70833333333333,43.0,32.30434782608695
前鎮區,2023-12-02,3.0,2,12,冬季,178290,16.826518593303046,26.6,75.0,22.8875,67.33333333333333,40.0,26.666666666666668
前鎮區,2023-12-04,2.0,2,12,冬季,178290,11.21767906220203,27.5,85.0,24.270833333333332,71.20833333333333,44.0,20.375
前鎮區,2023-12-05,1.0,2,12,冬季,178290,5.608839531101015,27.6,87.0,24.066666666666666,75.33333333333333,19.0,14.0
前鎮區,2023-12-06,2.0,2,12,冬季,178290,11.21767906220203,28.0,77.0,23.8,66.66666666666667,29.0,19.666666666666668
前鎮區,2023-12-08,2.0,2,12,冬季,178290,11.21767906220203,27.0,75.0,24.09583333333333,66.70833333333333,35.0,24.08695652173913
前鎮區,2023-12-09,1.0,2,12,冬季,178290,5.608839531101015,29.7,85.0,25.479166666666668,61.291666666666664,41.0,27.625
前鎮區,2023-12-10,1.0,2,12,冬季,178290,5.608839531101015,29.8,84.0,26.47083333333333,68.08333333333333,45.0,31.375
前鎮區,2023-12-11,3.0,2,12,冬季,178290,16.826518593303046,30.2,90.0,27.212500000000002,77.08333333333333,53.0,30.208333333333332
前鎮區,2023-12-12,2.0,2,12,冬季,178290,11.21767906220203,29.5,89.0,26.825,79.79166666666667,43.0,28.416666666666668
前鎮區,2023-12-13,1.0,2,12,冬季,178290,5.608839531101015,27.4,86.0,24.9875,77.45833333333333,36.0,24.0
前鎮區,2023-12-14,1.0,2,12,冬季,178290,5.608839531101015,27.3,90.0,25.045833333333334,82.41666666666667,61.0,37.541666666666664
前鎮區,2023-12-15,2.0,2,12,冬季,178290,11.21767906220203,29.7,92.0,25.833333333333332,76.75,54.0,35.69565217391305
前鎮區,2023-12-16,2.0,2,12,冬季,178290,11.21767906220203,28.5,86.0,24.195833333333336,66.20833333333333,33.0,22.0
前鎮區,2023-12-17,2.0,2,12,冬季,178290,11.21767906220203,22.4,72.0,19.9375,63.583333333333336,26.0,17.375
前鎮區,2023-12-18,1.0,2,12,冬季,178290,5.608839531101015,25.4,83.0,22.21666666666667,65.25,32.0,20.666666666666668
前鎮區,2023-12-19,1.0,2,12,冬季,178290,5.608839531101015,26.9,86.0,23.558333333333334,73.75,30.0,20.130434782608695
前鎮區,2023-12-20,3.0,2,12,冬季,178290,16.826518593303046,21.1,96.0,19.2625,83.625,23.0,14.666666666666666
前鎮區,2023-12-21,2.0,2,12,冬季,178290,11.21767906220203,19.5,81.0,17.633333333333333,72.95833333333333,30.0,17.583333333333332
前鎮區,2023-12-22,3.0,2,12,冬季,178290,16.826518593303046,20.0,72.0,16.341666666666665,61.291666666666664,33.0,21.545454545454547
前鎮區,2023-12-23,1.0,2,12,冬季,178290,5.608839531101015,20.6,79.0,18.754166666666666,65.83333333333333,42.0,31.25
前鎮區,2023-12-24,2.0,2,12,冬季,178290,11.21767906220203,23.5,84.0,19.2625,66.20833333333333,43.0,21.541666666666668
前鎮區,2023-12-25,2.0,2,12,冬季,178290,11.21767906220203,23.3,76.0,18.224999999999998,62.875,37.0,26.625
前鎮區,2023-12-26,1.0,2,12,冬季,178290,5.608839531101015,23.4,76.0,20.275000000000002,61.166666666666664,50.0,36.08695652173913
前鎮區,2023-12-31,1.0,2,12,冬季,178290,5.608839531101015,28.7,93.0,24.25,73.66666666666667,56.0,31.333333333333332
大寮區,2023-08-17,1.0,2,8,夏季,111906,8.936071345593623,27.0,96.0,25.837500000000002,95.70833333333333,21.0,8.791666666666666
大寮區,2023-08-23,2.0,2,8,夏季,111906,17.872142691187246,33.9,87.0,30.520833333333332,74.54166666666667,14.0,6.291666666666667
大寮區,2023-08-24,1.0,2,8,夏季,111906,8.936071345593623,34.7,92.0,29.575,80.16666666666667,28.0,9.708333333333334
大寮區,2023-08-25,4.0,2,8,夏季,111906,35.74428538237449,41.52,111.6,35.85,92.25,24.0,11.85
大寮區,2023-08-26,1.0,2,8,夏季,111906,8.936071345593623,34.6,94.0,29.208333333333332,81.95833333333333,25.0,13.208333333333334
大寮區,2023-08-27,6.0,2,8,夏季,111906,53.61642807356174,40.68,109.2,35.660000000000004,91.2,20.4,8.15
大寮區,2023-08-28,4.0,2,8,夏季,111906,35.74428538237449,41.76,109.2,36.419999999999995,88.2,28.799999999999997,13.249999999999998
大寮區,2023-08-29,5.0,2,8,夏季,111906,44.68035672796812,42.12,116.39999999999999,34.71,100.8,26.4,16.65
大寮區,2023-08-30,1.0,2,8,夏季,111906,8.936071345593623,32.6,97.0,28.46666666666667,90.79166666666667,31.0,21.09090909090909
大寮區,2023-09-01,2.0,2,9,秋季,111910,17.871503887052093,34.3,98.0,29.204166666666666,83.58333333333333,15.0,6.583333333333333
大寮區,2023-09-02,2.0,2,9,秋季,111910,17.871503887052093,31.4,96.0,29.041666666666668,87.875,18.0,10.916666666666666
大寮區,2023-09-03,1.0,2,9,秋季,111910,8.935751943526046,28.0,98.0,27.370833333333334,95.70833333333333,16.0,7.708333333333333
大寮區,2023-09-04,1.0,2,9,秋季,111910,8.935751943526046,28.0,98.0,26.775,96.45,4.0,1.1
大寮區,2023-09-06,1.0,2,9,秋季,111910,8.935751943526046,32.6,98.0,29.025000000000002,86.29166666666667,10.0,5.478260869565218
大寮區,2023-09-07,2.0,2,9,秋季,111910,17.871503887052093,33.2,98.0,28.058333333333334,88.16666666666667,15.0,6.0
大寮區,2023-09-09,1.0,2,9,秋季,111910,8.935751943526046,28.9,98.0,25.854166666666668,96.04166666666667,6.0,2.5
大寮區,2023-09-10,3.0,2,9,秋季,111910,26.807255830578143,34.44,117.6,32.17,112.3,15.6,5.6000000000000005
大寮區,2023-09-13,1.0,2,9,秋季,111910,8.935751943526046,33.2,97.0,29.354166666666668,79.5,33.0,14.083333333333334
大寮區,2023-09-14,1.0,2,9,秋季,111910,8.935751943526046,32.4,94.0,29.400000000000002,81.08333333333333,30.0,18.0
大寮區,2023-09-23,2.0,2,9,秋季,111910,17.871503887052093,33.0,96.0,29.141666666666666,87.75,39.0,20.708333333333332
大寮區,2023-09-25,1.0,2,9,秋季,111910,8.935751943526046,33.3,97.0,29.7,85.08333333333333,15.0,10.75
大寮區,2023-09-26,1.0,2,9,秋季,111910,8.935751943526046,33.6,98.0,29.75,83.375,18.0,10.291666666666666
大寮區,2023-09-27,1.0,2,9,秋季,111910,8.935751943526046,33.5,98.0,29.400000000000002,84.54166666666667,14.0,7.565217391304348
