發病日,居住縣市,居住鄉鎮,確定病例數
2023-10-14,台南市,東區,36
2023-10-14,台南市,歸仁區,4
2023-10-14,台南市,永康區,35
2023-10-14,台南市,西港區,1
2023-10-14,台南市,關廟區,4
2023-10-14,台南市,麻豆區,1
2023-10-14,嘉義市,東區,1
2023-10-14,嘉義縣,大林鎮,1
2023-10-14,屏東縣,屏東市,4
2023-10-14,屏東縣,恆春鎮,3
2023-10-14,屏東縣,長治鄉,1
2023-10-14,新北市,汐止區,1
2023-10-14,桃園市,桃園區,1
2023-10-14,雲林縣,古坑鄉,2
2023-10-14,雲林縣,斗六市,1
2023-10-14,高雄市,三民區,3
2023-10-14,高雄市,仁武區,1
2023-10-14,高雄市,前鎮區,1
2023-10-14,高雄市,大寮區,1
2023-10-14,高雄市,左營區,2
2023-10-14,高雄市,旗山區,1
2023-10-14,高雄市,旗津區,1
2023-10-14,高雄市,楠梓區,1
2023-10-14,高雄市,苓雅區,1
2023-10-14,高雄市,茄萣區,3
2023-10-14,高雄市,路竹區,1
2023-10-14,高雄市,鳳山區,5
2023-10-14,高雄市,鹽埕區,1
2023-10-14,高雄市,鼓山區,1
2023-10-15,台中市,烏日區,1
2023-10-15,台北市,中山區,1
2023-10-15,台北市,士林區,1
2023-10-15,台南市,七股區,1
2023-10-15,台南市,下營區,1
2023-10-15,台南市,中西區,19
2023-10-15,台南市,仁德區,4
2023-10-15,台南市,佳里區,3
2023-10-15,台南市,北區,30
2023-10-15,台南市,南區,27
2023-10-15,台南市,善化區,1
2023-10-15,台南市,安南區,19
2023-10-15,台南市,安平區,9
2023-10-15,台南市,新化區,2
2023-10-15,台南市,新市區,2
2023-10-15,台南市,東區,37
2023-10-15,台南市,楠西區,1
2023-10-15,台南市,歸仁區,10
2023-10-15,台南市,永康區,30
2023-10-15,台南市,關廟區,3
2023-10-15,台南市,麻豆區,2
2023-10-15,嘉義市,東區,1
2023-10-15,嘉義縣,大林鎮,2
2023-10-15,嘉義縣,梅山鄉,2
2023-10-15,嘉義縣,民雄鄉,4
2023-10-15,嘉義縣,番路鄉,1
2023-10-15,新北市,新店區,1
2023-10-15,新北市,新莊區,1
2023-10-15,新北市,板橋區,1
2023-10-15,新北市,泰山區,1
2023-10-15,新竹縣,新豐鄉,2
2023-10-15,新竹縣,竹東鎮,1
2023-10-15,桃園市,平鎮區,1
2023-10-15,桃園市,楊梅區,1
2023-10-15,雲林縣,古坑鄉,6
2023-10-15,雲林縣,斗六市,3
2023-10-15,雲林縣,斗南鎮,1
2023-10-15,高雄市,三民區,3
2023-10-15,高雄市,前金區,2
2023-10-15,高雄市,大寮區,1
2023-10-15,高雄市,小港區,3
2023-10-15,高雄市,新興區,1
2023-10-15,高雄市,楠梓區,1
2023-10-15,高雄市,湖內區,1
2023-10-15,高雄市,苓雅區,3
2023-10-15,高雄市,阿蓮區,1
2023-10-15,高雄市,鳳山區,6
2023-10-15,高雄市,鹽埕區,2
2023-10-15,高雄市,鼓山區,1
2023-10-16,台中市,南屯區,1
2023-10-16,台北市,南港區,1
2023-10-16,台南市,七股區,1
2023-10-16,台南市,中西區,24
2023-10-16,台南市,仁德區,6
2023-10-16,台南市,佳里區,3
2023-10-16,台南市,北區,36
2023-10-16,台南市,南區,35
2023-10-16,台南市,安南區,19
2023-10-16,台南市,安定區,1
2023-10-16,台南市,安平區,9
2023-10-16,台南市,新化區,1
2023-10-16,台南市,新市區,1
2023-10-16,台南市,新營區,2
2023-10-16,台南市,東區,52
2023-10-16,台南市,歸仁區,5
2023-10-16,台南市,永康區,33
2023-10-16,台南市,玉井區,1
2023-10-16,台南市,關廟區,6
2023-10-16,台南市,龍崎區,2
2023-10-16,嘉義市,東區,1
2023-10-16,嘉義縣,大林鎮,1
2023-10-16,嘉義縣,梅山鄉,1
2023-10-16,嘉義縣,民雄鄉,1
2023-10-16,屏東縣,春日鄉,1
2023-10-16,屏東縣,萬巒鄉,1
2023-10-16,彰化縣,埤頭鄉,1
2023-10-16,新北市,八里區,1
2023-10-16,新竹縣,新豐鄉,1
2023-10-16,桃園市,龜山區,1
2023-10-16,雲林縣,古坑鄉,5
2023-10-16,雲林縣,斗六市,1
2023-10-16,高雄市,三民區,3
2023-10-16,高雄市,內門區,2
2023-10-16,高雄市,前金區,3
2023-10-16,高雄市,前鎮區,1
2023-10-16,高雄市,小港區,1
2023-10-16,高雄市,岡山區,1
2023-10-16,高雄市,左營區,2
2023-10-16,高雄市,新興區,1
2023-10-16,高雄市,楠梓區,2
2023-10-16,高雄市,橋頭區,1
2023-10-16,高雄市,湖內區,1
2023-10-16,高雄市,燕巢區,1
2023-10-16,高雄市,田寮區,2
2023-10-16,高雄市,美濃區,1
2023-10-16,高雄市,苓雅區,2
2023-10-16,高雄市,茄萣區,2
2023-10-16,高雄市,阿蓮區,1
2023-10-16,高雄市,鳥松區,1
2023-10-16,高雄市,鳳山區,4
2023-10-16,高雄市,鹽埕區,1
2023-10-16,高雄市,鼓山區,2
2023-10-17,台中市,西屯區,1
2023-10-17,台南市,中西區,25
2023-10-17,台南市,仁德區,9
2023-10-17,台南市,佳里區,4
2023-10-17,台南市,北區,25
2023-10-17,台南市,南區,35
2023-10-17,台南市,善化區,1
2023-10-17,台南市,安南區,19
2023-10-17,台南市,安平區,8
2023-10-17,台南市,左鎮區,1
2023-10-17,台南市,新市區,1
2023-10-17,台南市,東區,32
2023-10-17,台南市,歸仁區,4
2023-10-17,台南市,永康區,28
2023-10-17,台南市,玉井區,1
2023-10-17,台南市,西港區,1
2023-10-17,台南市,關廟區,8
2023-10-17,台南市,龍崎區,1
2023-10-17,嘉義縣,大林鎮,1
2023-10-17,屏東縣,屏東市,3
2023-10-17,屏東縣,潮州鎮,1
2023-10-17,新竹市,北區,1
2023-10-17,雲林縣,古坑鄉,4
2023-10-17,雲林縣,斗六市,2
2023-10-17,雲林縣,斗南鎮,1
2023-10-17,高雄市,三民區,4
2023-10-17,高雄市,內門區,1
2023-10-17,高雄市,前金區,1
2023-10-17,高雄市,前鎮區,2
2023-10-17,高雄市,大寮區,2
2023-10-17,高雄市,小港區,1
2023-10-17,高雄市,左營區,3
2023-10-17,高雄市,新興區,1
2023-10-17,高雄市,楠梓區,2
2023-10-17,高雄市,苓雅區,5
2023-10-17,高雄市,路竹區,1
2023-10-17,高雄市,阿蓮區,2
2023-10-17,高雄市,鳥松區,2
2023-10-17,高雄市,鳳山區,4
2023-10-17,高雄市,鼓山區,2
2023-10-18,台中市,南屯區,1
2023-10-18,台中市,沙鹿區,1
2023-10-18,台南市,七股區,3
2023-10-18,台南市,中西區,14
2023-10-18,台南市,仁德區,4
2023-10-18,台南市,佳里區,1
2023-10-18,台南市,北區,36
2023-10-18,台南市,南區,22
2023-10-18,台南市,安南區,20
2023-10-18,台南市,安平區,8
2023-10-18,台南市,官田區,1
2023-10-18,台南市,新化區,2
2023-10-18,台南市,新營區,1
2023-10-18,台南市,東區,46
2023-10-18,台南市,歸仁區,5
2023-10-18,台南市,永康區,29
2023-10-18,台南市,西港區,1
2023-10-18,台南市,關廟區,3
2023-10-18,台南市,麻豆區,1
2023-10-18,嘉義縣,大林鎮,1
2023-10-18,屏東縣,屏東市,3
2023-10-18,屏東縣,恆春鎮,1
2023-10-18,屏東縣,東港鎮,1
2023-10-18,屏東縣,萬丹鄉,1
2023-10-18,彰化縣,員林市,1
2023-10-18,新北市,板橋區,1
2023-10-18,新北市,淡水區,1
2023-10-18,澎湖縣,馬公市,1
2023-10-18,雲林縣,古坑鄉,2
2023-10-18,雲林縣,西螺鎮,1
2023-10-18,高雄市,三民區,4
2023-10-18,高雄市,仁武區,1
2023-10-18,高雄市,前金區,2
2023-10-18,高雄市,前鎮區,1
2023-10-18,高雄市,小港區,2
2023-10-18,高雄市,左營區,1
2023-10-18,高雄市,新興區,1
2023-10-18,高雄市,旗津區,1
2023-10-18,高雄市,楠梓區,2
2023-10-18,高雄市,湖內區,1
2023-10-18,高雄市,苓雅區,3
2023-10-18,高雄市,路竹區,1
2023-10-18,高雄市,阿蓮區,2
2023-10-18,高雄市,鳳山區,4
2023-10-18,高雄市,鹽埕區,2
2023-10-18,高雄市,鼓山區,2
2023-10-19,台南市,七股區,1
2023-10-19,台南市,中西區,14
2023-10-19,台南市,仁德區,8
2023-10-19,台南市,北區,28
2023-10-19,台南市,南區,44
2023-10-19,台南市,學甲區,1
2023-10-19,台南市,安南區,22
2023-10-19,台南市,安平區,9
2023-10-19,台南市,新化區,2
2023-10-19,台南市,新市區,1
2023-10-19,台南市,東區,46
2023-10-19,台南市,歸仁區,3
2023-10-19,台南市,永康區,29
2023-10-19,台南市,西港區,1
2023-10-19,台南市,關廟區,9
2023-10-19,台南市,麻豆區,1
2023-10-19,嘉義市,西區,1
2023-10-19,嘉義縣,大林鎮,1
2023-10-19,嘉義縣,梅山鄉,2
2023-10-19,嘉義縣,民雄鄉,1
2023-10-19,屏東縣,內埔鄉,1
2023-10-19,屏東縣,屏東市,2
2023-10-19,屏東縣,竹田鄉,1
2023-10-19,雲林縣,古坑鄉,2
2023-10-19,雲林縣,斗六市,1
2023-10-19,高雄市,三民區,6
2023-10-19,高雄市,仁武區,1
2023-10-19,高雄市,前金區,2
2023-10-19,高雄市,大寮區,1
2023-10-19,高雄市,大樹區,1
2023-10-19,高雄市,小港區,7
2023-10-19,高雄市,岡山區,1
2023-10-19,高雄市,左營區,2
2023-10-19,高雄市,新興區,2
2023-10-19,高雄市,楠梓區,2
2023-10-19,高雄市,苓雅區,2
2023-10-19,高雄市,路竹區,1
2023-10-19,高雄市,鳳山區,3
2023-10-19,高雄市,鹽埕區,1
2023-10-19,高雄市,鼓山區,2
2023-10-20,台中市,西區,1
2023-10-20,台北市,北投區,1
2023-10-20,台南市,中西區,19
2023-10-20,台南市,仁德區,11
2023-10-20,台南市,佳里區,2
2023-10-20,台南市,北區,32
2023-10-20,台南市,南化區,1
2023-10-20,台南市,南區,28
2023-10-20,台南市,善化區,2
2023-10-20,台南市,安南區,16
2023-10-20,台南市,安定區,1
2023-10-20,台南市,安平區,10
2023-10-20,台南市,官田區,1
2023-10-20,台南市,新化區,1
2023-10-20,台南市,新市區,2
2023-10-20,台南市,新營區,1
2023-10-20,台南市,東區,44
2023-10-20,台南市,歸仁區,2
2023-10-20,台南市,永康區,19
2023-10-20,台南市,關廟區,8
2023-10-20,嘉義市,東區,1
2023-10-20,嘉義縣,太保市,1
2023-10-20,嘉義縣,新港鄉,1
2023-10-20,嘉義縣,梅山鄉,1
2023-10-20,屏東縣,屏東市,2
2023-10-20,屏東縣,鹽埔鄉,1
2023-10-20,新竹市,東區,1
2023-10-20,雲林縣,古坑鄉,6
2023-10-20,雲林縣,斗六市,2
2023-10-20,高雄市,三民區,6
2023-10-20,高雄市,前金區,1
2023-10-20,高雄市,大寮區,2
2023-10-20,高雄市,小港區,3
2023-10-20,高雄市,左營區,3
2023-10-20,高雄市,新興區,2
2023-10-20,高雄市,湖內區,2
2023-10-20,高雄市,苓雅區,4
2023-10-20,高雄市,路竹區,1
2023-10-20,高雄市,阿蓮區,1
2023-10-20,高雄市,鳥松區,1
2023-10-20,高雄市,鳳山區,3
2023-10-20,高雄市,鹽埕區,1
2023-10-20,高雄市,鼓山區,2
2023-10-21,台中市,中區,1
2023-10-21,台南市,中西區,13
2023-10-21,台南市,仁德區,9
2023-10-21,台南市,佳里區,1
2023-10-21,台南市,北區,15
2023-10-21,台南市,南區,26
2023-10-21,台南市,善化區,1
2023-10-21,台南市,安南區,17
2023-10-21,台南市,安平區,10
2023-10-21,台南市,新化區,1
2023-10-21,台南市,新市區,1
2023-10-21,台南市,東區,35
2023-10-21,台南市,歸仁區,6
2023-10-21,台南市,永康區,21
2023-10-21,台南市,關廟區,3
2023-10-21,嘉義市,東區,1
2023-10-21,嘉義縣,大林鎮,1
2023-10-21,嘉義縣,太保市,1
2023-10-21,嘉義縣,梅山鄉,2
2023-10-21,宜蘭縣,三星鄉,1
2023-10-21,屏東縣,屏東市,5
2023-10-21,屏東縣,麟洛鄉,1
2023-10-21,新北市,新莊區,1
2023-10-21,雲林縣,古坑鄉,4
2023-10-21,雲林縣,西螺鎮,1
2023-10-21,高雄市,三民區,7
2023-10-21,高雄市,前金區,1
2023-10-21,高雄市,前鎮區,3
2023-10-21,高雄市,小港區,1
2023-10-21,高雄市,左營區,1
2023-10-21,高雄市,新興區,1
2023-10-21,高雄市,旗山區,1
2023-10-21,高雄市,楠梓區,1
2023-10-21,高雄市,阿蓮區,2
2023-10-21,高雄市,鳥松區,1
2023-10-21,高雄市,鳳山區,4
2023-10-21,高雄市,鼓山區,1
2023-10-22,台南市,中西區,12
2023-10-22,台南市,仁德區,5
2023-10-22,台南市,北區,27
2023-10-22,台南市,南區,12
2023-10-22,台南市,安南區,27
2023-10-22,台南市,安平區,9
2023-10-22,台南市,新化區,2
2023-10-22,台南市,新市區,3
2023-10-22,台南市,東區,39
2023-10-22,台南市,歸仁區,5
2023-10-22,台南市,永康區,32
2023-10-22,台南市,關廟區,5
2023-10-22,台南市,龍崎區,1
2023-10-22,嘉義縣,民雄鄉,1
2023-10-22,屏東縣,屏東市,2
2023-10-22,屏東縣,林邊鄉,1
2023-10-22,新北市,林口區,1
2023-10-22,新北市,樹林區,1
2023-10-22,桃園市,蘆竹區,1
2023-10-22,雲林縣,古坑鄉,4
2023-10-22,雲林縣,斗六市,1
2023-10-22,高雄市,三民區,5
2023-10-22,高雄市,仁武區,1
2023-10-22,高雄市,前金區,3
2023-10-22,高雄市,前鎮區,1
2023-10-22,高雄市,大寮區,2
2023-10-22,高雄市,小港區,3
2023-10-22,高雄市,左營區,2
2023-10-22,高雄市,苓雅區,1
2023-10-22,高雄市,茄萣區,1
2023-10-22,高雄市,鳥松區,1
2023-10-22,高雄市,鳳山區,1
2023-10-22,高雄市,鼓山區,1
2023-10-23,台中市,潭子區,1
2023-10-23,台北市,北投區,1
2023-10-23,台南市,中西區,10
2023-10-23,台南市,仁德區,8
2023-10-23,台南市,北區,35
2023-10-23,台南市,南區,22
2023-10-23,台南市,安南區,21
2023-10-23,台南市,安定區,1
2023-10-23,台南市,安平區,6
2023-10-23,台南市,官田區,1
2023-10-23,台南市,新化區,2
2023-10-23,台南市,東區,42
2023-10-23,台南市,歸仁區,8
2023-10-23,台南市,永康區,36
2023-10-23,台南市,西港區,1
2023-10-23,台南市,關廟區,3
2023-10-23,嘉義市,西區,1
2023-10-23,嘉義縣,大林鎮,2
2023-10-23,嘉義縣,水上鄉,1
2023-10-23,宜蘭縣,五結鄉,1
2023-10-23,屏東縣,屏東市,8
2023-10-23,新北市,新店區,1
2023-10-23,雲林縣,古坑鄉,4
2023-10-23,雲林縣,斗六市,1
2023-10-23,雲林縣,莿桐鄉,1
2023-10-23,高雄市,三民區,6
2023-10-23,高雄市,前金區,1
2023-10-23,高雄市,前鎮區,1
2023-10-23,高雄市,大寮區,1
2023-10-23,高雄市,小港區,2
2023-10-23,高雄市,左營區,1
2023-10-23,高雄市,新興區,2
2023-10-23,高雄市,楠梓區,1
2023-10-23,高雄市,苓雅區,2
2023-10-23,高雄市,路竹區,1
2023-10-23,高雄市,阿蓮區,2
2023-10-23,高雄市,鳳山區,3
2023-10-24,台中市,北屯區,1
2023-10-24,台南市,中西區,8
2023-10-24,台南市,仁德區,10
2023-10-24,台南市,佳里區,1
2023-10-24,台南市,北區,22
2023-10-24,台南市,南區,10
2023-10-24,台南市,善化區,1
2023-10-24,台南市,安南區,21
2023-10-24,台南市,安定區,1
2023-10-24,台南市,安平區,13
2023-10-24,台南市,山上區,1
2023-10-24,台南市,新化區,2
2023-10-24,台南市,東區,37
2023-10-24,台南市,歸仁區,13
2023-10-24,台南市,永康區,29
2023-10-24,台南市,關廟區,3
2023-10-24,台南市,龍崎區,1
2023-10-24,嘉義市,東區,1
2023-10-24,屏東縣,屏東市,7
2023-10-24,屏東縣,東港鎮,1
2023-10-24,屏東縣,長治鄉,2
2023-10-24,新北市,五股區,1
2023-10-24,雲林縣,古坑鄉,2
2023-10-24,雲林縣,斗六市,3
2023-10-24,高雄市,三民區,4
2023-10-24,高雄市,仁武區,1
2023-10-24,高雄市,前金區,5
2023-10-24,高雄市,前鎮區,2
2023-10-24,高雄市,大寮區,1
2023-10-24,高雄市,小港區,3
2023-10-24,高雄市,左營區,1
2023-10-24,高雄市,湖內區,1
2023-10-24,高雄市,燕巢區,1
2023-10-24,高雄市,苓雅區,2
2023-10-24,高雄市,路竹區,2
2023-10-24,高雄市,鳳山區,1
2023-10-24,高雄市,鼓山區,1
2023-10-25,台中市,沙鹿區,1
2023-10-25,台北市,信義區,1
2023-10-25,台南市,中西區,11
2023-10-25,台南市,仁德區,4
2023-10-25,台南市,佳里區,2
2023-10-25,台南市,北區,25
2023-10-25,台南市,南區,20
2023-10-25,台南市,善化區,1
2023-10-25,台南市,安南區,12
2023-10-25,台南市,安定區,1
2023-10-25,台南市,安平區,4
2023-10-25,台南市,新化區,3
2023-10-25,台南市,新市區,2
2023-10-25,台南市,新營區,1
2023-10-25,台南市,東區,36
2023-10-25,台南市,歸仁區,4
2023-10-25,台南市,永康區,29
2023-10-25,台南市,西港區,1
2023-10-25,台南市,關廟區,3
2023-10-25,台南市,龍崎區,1
2023-10-25,嘉義縣,梅山鄉,1
2023-10-25,屏東縣,屏東市,2
2023-10-25,雲林縣,古坑鄉,3
2023-10-25,雲林縣,斗六市,2
2023-10-25,高雄市,三民區,7
2023-10-25,高雄市,仁武區,1
2023-10-25,高雄市,前金區,2
2023-10-25,高雄市,大寮區,1
2023-10-25,高雄市,小港區,3
2023-10-25,高雄市,岡山區,1
2023-10-25,高雄市,左營區,1
2023-10-25,高雄市,新興區,1
2023-10-25,高雄市,湖內區,1
2023-10-25,高雄市,苓雅區,2
2023-10-25,高雄市,鳳山區,1
2023-10-25,高雄市,鹽埕區,2
2023-10-26,台北市,內湖區,1
2023-10-26,台南市,中西區,15
2023-10-26,台南市,仁德區,8
2023-10-26,台南市,北區,32
2023-10-26,台南市,南區,18
2023-10-26,台南市,善化區,3
2023-10-26,台南市,安南區,23
2023-10-26,台南市,安平區,1
2023-10-26,台南市,新化區,1
2023-10-26,台南市,新市區,1
2023-10-26,台南市,新營區,1
2023-10-26,台南市,東區,34
2023-10-26,台南市,歸仁區,5
2023-10-26,台南市,永康區,25
2023-10-26,台南市,西港區,1
2023-10-26,台南市,關廟區,12
2023-10-26,台南市,麻豆區,2
2023-10-26,台南市,龍崎區,1
2023-10-26,屏東縣,屏東市,5
2023-10-26,屏東縣,新埤鄉,1
2023-10-26,屏東縣,長治鄉,1
2023-10-26,新北市,新莊區,1
2023-10-26,新北市,淡水區,1
2023-10-26,雲林縣,斗六市,6
2023-10-26,高雄市,三民區,5
2023-10-26,高雄市,前金區,1
2023-10-26,高雄市,前鎮區,4
2023-10-26,高雄市,小港區,1
2023-10-26,高雄市,岡山區,1
2023-10-26,高雄市,左營區,3
2023-10-26,高雄市,楠梓區,2
2023-10-26,高雄市,湖內區,1
2023-10-26,高雄市,苓雅區,3
2023-10-26,高雄市,鳥松區,4
2023-10-26,高雄市,鳳山區,5
2023-10-26,高雄市,鹽埕區,2
2023-10-27,南投縣,集集鎮,1
2023-10-27,台中市,霧峰區,1
2023-10-27,台南市,中西區,19
2023-10-27,台南市,仁德區,3
2023-10-27,台南市,佳里區,2
2023-10-27,台南市,北區,31
2023-10-27,台南市,南區,10
2023-10-27,台南市,善化區,1
2023-10-27,台南市,安南區,18
2023-10-27,台南市,安定區,2
2023-10-27,台南市,安平區,6
2023-10-27,台南市,新化區,2
2023-10-27,台南市,東區,33
2023-10-27,台南市,歸仁區,4
2023-10-27,台南市,永康區,25
2023-10-27,台南市,西港區,1
2023-10-27,台南市,關廟區,3
2023-10-27,台南市,麻豆區,2
2023-10-27,嘉義縣,大林鎮,1
2023-10-27,屏東縣,屏東市,3
2023-10-27,新北市,八里區,1
2023-10-27,雲林縣,古坑鄉,3
2023-10-27,雲林縣,斗六市,3
2023-10-27,雲林縣,林內鄉,1
2023-10-27,高雄市,三民區,5
2023-10-27,高雄市,仁武區,1
2023-10-27,高雄市,前金區,1
2023-10-27,高雄市,大寮區,2
2023-10-27,高雄市,左營區,2
2023-10-27,高雄市,楠梓區,1
2023-10-27,高雄市,田寮區,1
2023-10-27,高雄市,苓雅區,5
2023-10-27,高雄市,阿蓮區,1
2023-10-27,高雄市,鳳山區,5
2023-10-27,高雄市,鹽埕區,1
2023-10-27,高雄市,鼓山區,1
2023-10-28,台南市,中西區,14
2023-10-28,台南市,仁德區,2
2023-10-28,台南市,佳里區,1
2023-10-28,台南市,北區,22
2023-10-28,台南市,南區,23
2023-10-28,台南市,善化區,1
2023-10-28,台南市,安南區,20
2023-10-28,台南市,安定區,1
2023-10-28,台南市,安平區,4
2023-10-28,台南市,新化區,1
2023-10-28,台南市,新市區,2
2023-10-28,台南市,東區,28
2023-10-28,台南市,東山區,1
2023-10-28,台南市,歸仁區,3
2023-10-28,台南市,永康區,30
2023-10-28,台南市,關廟區,4
2023-10-28,台南市,麻豆區,1
2023-10-28,台南市,龍崎區,1
2023-10-28,嘉義市,東區,1
2023-10-28,嘉義縣,大林鎮,1
2023-10-28,屏東縣,九如鄉,1
2023-10-28,屏東縣,屏東市,6
2023-10-28,雲林縣,古坑鄉,3
2023-10-28,雲林縣,斗六市,1
2023-10-28,高雄市,三民區,6
2023-10-28,高雄市,前鎮區,1
2023-10-28,高雄市,大寮區,2
2023-10-28,高雄市,新興區,1
2023-10-28,高雄市,旗津區,1
2023-10-28,高雄市,橋頭區,1
2023-10-28,高雄市,苓雅區,2
2023-10-28,高雄市,鳳山區,1
2023-10-28,高雄市,鹽埕區,1
2023-10-28,高雄市,鼓山區,2
2023-10-29,台北市,士林區,1
2023-10-29,台南市,七股區,1
2023-10-29,台南市,中西區,10
2023-10-29,台南市,仁德區,8
2023-10-29,台南市,佳里區,3
2023-10-29,台南市,北區,27
2023-10-29,台南市,南區,18
2023-10-29,台南市,善化區,1
2023-10-29,台南市,學甲區,1
2023-10-29,台南市,安南區,16
2023-10-29,台南市,安定區,1
2023-10-29,台南市,安平區,5
2023-10-29,台南市,山上區,1
2023-10-29,台南市,新化區,3
2023-10-29,台南市,東區,38
2023-10-29,台南市,柳營區,1
2023-10-29,台南市,歸仁區,7
2023-10-29,台南市,永康區,39
2023-10-29,台南市,西港區,1
2023-10-29,台南市,關廟區,5
2023-10-29,台南市,麻豆區,2
2023-10-29,台南市,龍崎區,1
2023-10-29,嘉義縣,大林鎮,2
2023-10-29,嘉義縣,梅山鄉,3
2023-10-29,嘉義縣,民雄鄉,1
2023-10-29,屏東縣,內埔鄉,1
2023-10-29,屏東縣,屏東市,2
2023-10-29,屏東縣,恆春鎮,1
2023-10-29,屏東縣,東港鎮,1
2023-10-29,屏東縣,長治鄉,1
2023-10-29,新竹縣,竹東鎮,1
2023-10-29,雲林縣,古坑鄉,2
2023-10-29,雲林縣,斗六市,1
2023-10-29,雲林縣,斗南鎮,1
2023-10-29,高雄市,三民區,8
2023-10-29,高雄市,前金區,1
2023-10-29,高雄市,前鎮區,1
2023-10-29,高雄市,大寮區,2
2023-10-29,高雄市,小港區,1
2023-10-29,高雄市,新興區,1
2023-10-29,高雄市,楠梓區,1
2023-10-29,高雄市,湖內區,1
2023-10-29,高雄市,苓雅區,4
2023-10-29,高雄市,鳳山區,3
2023-10-29,高雄市,鹽埕區,2
2023-10-30,台中市,北屯區,1
2023-10-30,台南市,中西區,16
2023-10-30,台南市,仁德區,5
2023-10-30,台南市,佳里區,4
2023-10-30,台南市,北區,29
2023-10-30,台南市,南區,27
2023-10-30,台南市,善化區,3
2023-10-30,台南市,學甲區,1
2023-10-30,台南市,安南區,22
2023-10-30,台南市,安定區,1
2023-10-30,台南市,安平區,6
2023-10-30,台南市,新化區,3
2023-10-30,台南市,新市區,1
2023-10-30,台南市,東區,44
2023-10-30,台南市,歸仁區,4
2023-10-30,台南市,永康區,31
2023-10-30,台南市,西港區,1
2023-10-30,台南市,關廟區,5
2023-10-30,台南市,麻豆區,2
2023-10-30,台南市,龍崎區,1
2023-10-30,嘉義縣,大林鎮,1
2023-10-30,嘉義縣,梅山鄉,2
2023-10-30,嘉義縣,民雄鄉,1
2023-10-30,屏東縣,屏東市,8
2023-10-30,屏東縣,恆春鎮,1
2023-10-30,新北市,新店區,1
2023-10-30,桃園市,桃園區,1
2023-10-30,雲林縣,古坑鄉,4
2023-10-30,雲林縣,斗六市,1
2023-10-30,高雄市,三民區,6
2023-10-30,高雄市,仁武區,1
2023-10-30,高雄市,前金區,1
2023-10-30,高雄市,前鎮區,2
2023-10-30,高雄市,小港區,2
2023-10-30,高雄市,左營區,4
2023-10-30,高雄市,新興區,5
2023-10-30,高雄市,湖內區,1
2023-10-30,高雄市,苓雅區,4
2023-10-30,高雄市,茄萣區,1
2023-10-30,高雄市,路竹區,1
2023-10-30,高雄市,阿蓮區,1
2023-10-30,高雄市,鳥松區,1
2023-10-30,高雄市,鳳山區,10
2023-10-30,高雄市,鼓山區,2
2023-10-31,台南市,中西區,12
2023-10-31,台南市,仁德區,3
2023-10-31,台南市,佳里區,6
2023-10-31,台南市,北區,30
2023-10-31,台南市,南區,17
2023-10-31,台南市,善化區,1
2023-10-31,台南市,學甲區,1
2023-10-31,台南市,安南區,16
2023-10-31,台南市,安定區,1
2023-10-31,台南市,安平區,12
2023-10-31,台南市,官田區,1
2023-10-31,台南市,新化區,1
2023-10-31,台南市,新市區,3
2023-10-31,台南市,新營區,2
2023-10-31,台南市,東區,29
2023-10-31,台南市,歸仁區,9
2023-10-31,台南市,永康區,22
2023-10-31,台南市,西港區,1
2023-10-31,台南市,關廟區,3
2023-10-31,嘉義市,東區,1
2023-10-31,嘉義縣,民雄鄉,1
2023-10-31,屏東縣,屏東市,5
2023-10-31,屏東縣,恆春鎮,1
2023-10-31,新北市,五股區,1
2023-10-31,新北市,新店區,1
2023-10-31,新北市,蘆洲區,2
2023-10-31,雲林縣,古坑鄉,2
2023-10-31,雲林縣,西螺鎮,1
2023-10-31,高雄市,三民區,6
2023-10-31,高雄市,仁武區,1
2023-10-31,高雄市,前鎮區,1
2023-10-31,高雄市,大寮區,3
2023-10-31,高雄市,大社區,1
2023-10-31,高雄市,小港區,4
2023-10-31,高雄市,新興區,1
2023-10-31,高雄市,楠梓區,3
2023-10-31,高雄市,苓雅區,2
2023-10-31,高雄市,茄萣區,1
2023-10-31,高雄市,路竹區,1
2023-10-31,高雄市,阿蓮區,3
2023-10-31,高雄市,鳳山區,8
2023-10-31,高雄市,鹽埕區,1
2023-10-31,高雄市,鼓山區,1
2023-11-01,台南市,中西區,9
2023-11-01,台南市,仁德區,12
2023-11-01,台南市,佳里區,2
2023-11-01,台南市,北區,28
2023-11-01,台南市,南區,16
2023-11-01,台南市,善化區,1
2023-11-01,台南市,安南區,17
2023-11-01,台南市,安平區,8
2023-11-01,台南市,左鎮區,1
2023-11-01,台南市,新化區,2
2023-11-01,台南市,東區,32
2023-11-01,台南市,歸仁區,8
2023-11-01,台南市,永康區,24
2023-11-01,台南市,關廟區,7
2023-11-01,台南市,麻豆區,1
2023-11-01,台南市,龍崎區,1
2023-11-01,嘉義縣,梅山鄉,1
2023-11-01,嘉義縣,竹崎鄉,2
2023-11-01,屏東縣,屏東市,5
2023-11-01,屏東縣,新園鄉,1
2023-11-01,新北市,五股區,1
2023-11-01,新北市,樹林區,2
2023-11-01,桃園市,中壢區,1
2023-11-01,澎湖縣,湖西鄉,1
2023-11-01,雲林縣,古坑鄉,7
2023-11-01,雲林縣,斗六市,2
2023-11-01,高雄市,三民區,6
2023-11-01,高雄市,前金區,1
2023-11-01,高雄市,大寮區,1
