max_depth,min_samples_split,min_samples_leaf,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
9,2,1,26.154154300689697,0.9675348722379953,0.941263573543929,0.890187891440501,0.7901234567901234,0.9394888386227065,0.005668827761492143,0.786297356653808,0.021202577400425592
9,3,1,26.165104866027832,0.9683989630909764,0.9378084896347483,0.893687707641196,0.776595744680851,0.9394684097353919,0.005698913747158677,0.7860915758025468,0.018929783195584932
9,4,1,26.014108657836914,0.9656832489816072,0.9368213228035538,0.8840700583819849,0.7714285714285715,0.9396205614072501,0.00514808911905512,0.7851300116581668,0.021598764299194145
9,5,1,26.569020986557007,0.9664238982841624,0.9407699901283317,0.8869492934330839,0.7879858657243817,0.9392708611003218,0.004746428600726047,0.7854069434431193,0.023294956698015002
9,6,1,26.166288137435913,0.9653129243303296,0.9407699901283317,0.8828678616090038,0.7894736842105263,0.9391885692670532,0.004768658249720487,0.7843613833103386,0.01927808635939502
9,7,1,26.28734254837036,0.9649425996790519,0.9387956564659428,0.8819617622610141,0.7793594306049823,0.939192727651224,0.005039527767562521,0.787055218114639,0.019755836663724154
9,8,1,26.11244511604309,0.9634613010739415,0.9407699901283317,0.8764607679465777,0.7894736842105263,0.9391927860412334,0.00494767970766536,0.7842783738618079,0.01975273510540701
9,9,1,25.691856384277344,0.9613627947167016,0.9402764067127345,0.8688730624214496,0.7858407079646018,0.9388923948281683,0.004370714554855383,0.7847641883914068,0.019496770829488416
9,10,1,25.983755350112915,0.9607455869645722,0.9387956564659428,0.8659359190556493,0.7801418439716312,0.9392256291523547,0.004959239645574436,0.7845974758181312,0.024286752014729317
9,2,2,26.258386373519897,0.9646957165782002,0.9407699901283317,0.8811305070656692,0.7887323943661971,0.9391474779323844,0.005439831745882224,0.7841997952261414,0.0193984457122699
9,3,2,27.170703649520874,0.9646957165782002,0.9407699901283317,0.8811305070656692,0.7887323943661971,0.9389994313320792,0.00548889592005066,0.7843812679819138,0.020834851319119777
